1,1,11,1,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,1,11,2,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,1,11,3,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,1,11,4,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,1,12,1,1,0,6,1.5,1,5,0,0,14.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,6,50%
1,1,12,2,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,1,12,3,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,1,12,4,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,1,13,1,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,1,13,2,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,1,13,3,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,1,13,4,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,1,14,1,1,0.5,0,1.5,1,0.5,0,8,12.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,6,50%
1,1,14,2,1,0.5,0,1.5,1,0.5,0,8,12.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,6,50%
1,1,14,3,1,0.5,0,1.5,1,3,7,8,22,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,7,58%
1,1,14,4,1,0.5,0,1.5,1,3,7,8,22,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,7,58%
1,1,15,1,1,0.5,6,1.5,0,3,7,8,27,FALSE,TRUE,TRUE,FALSE,2,Aswini,Swaathi,6,50%
